filename,lamb_Q3,lamb_Q2,lamb_Q1,R1_Count,Wrong_Count,Non_R1_Count
n01440764_5456.JPEG,7.8335,4.3165,1.16175,59,15,6
n01440764_547.JPEG,5.26975,1.767,0.74475,61,8,11
n01440764_5477.JPEG,4.45825,1.4975,0.68725,62,8,10
n01440764_5481.JPEG,6.03075,2.423,0.7005,67,6,7
n01440764_5490.JPEG,3.19675,1.165,0.634,64,12,4
n01440764_5501.JPEG,8.35725,4.868,2.691,73,3,4
n01440764_5514.JPEG,5.18525,2.8085,1.76525,75,1,4
n01440764_5535.JPEG,3.8045,1.452,0.527,48,23,9
n01440764_5549.JPEG,3.8045,1.0135,0.452,54,19,7
n01440764_5579.JPEG,8.208,3.7165,1.42975,66,8,6
n01440764_5623.JPEG,5.518,2.9355,1.009,62,10,8
n01440764_5628.JPEG,4.54275,2.0725,0.602,55,14,11
n01440764_5633.JPEG,8.6275,5.016,2.256,71,5,4
n01440764_5634.JPEG,8.7555,6.5345,2.39575,70,6,4
n01440764_5636.JPEG,7.75075,3.959,1.341,62,14,4
n01440764_5638.JPEG,5.81775,2.68,1,68,10,2
n01440764_5642.JPEG,6.263,4.733,1.818,69,4,7
n01440764_5647.JPEG,6.6465,3.651,1.422,64,11,5
n01440764_5658.JPEG,7.81525,4.917,3.28325,74,2,4
n01440764_5668.JPEG,7.968,4.7455,1.73725,1,53,26
n01440764_5680.JPEG,3.95425,1.3935,0.37225,57,21,2
n01440764_5687.JPEG,7.00375,0.7065,0.308,61,10,9
n01440764_5690.JPEG,2.05225,1.164,0.6665,16,43,21
n01440764_5696.JPEG,4.72875,1.5395,0.44575,60,17,3
n01440764_5698.JPEG,11.08775,9.319,6.607,74,4,2
n01440764_5709.JPEG,4.0835,2.426,1.42275,68,3,9
n01440764_5731.JPEG,0.97375,0.4415,0.22,1,52,27
n01440764_574.JPEG,6.97125,3.204,1.4385,70,6,4
n01440764_575.JPEG,7.832,4.401,1.08425,65,10,5
n01440764_5763.JPEG,8.44025,5.027,1.577,65,13,2
n01440764_5776.JPEG,5.13675,3.4465,1.3165,66,4,10
n01440764_5781.JPEG,8.765,6.542,3.65175,74,4,2
n01440764_5785.JPEG,11.51225,7.9685,1.872,57,19,4
n01440764_5802.JPEG,2.273,0.2645,0.13425,48,21,11
n01440764_5848.JPEG,6.622,4.6295,1.203,59,9,12
n01440764_5861.JPEG,6.40475,4.286,1.9615,69,6,5
n01440764_5869.JPEG,4.61875,2.939,1.321,63,11,6
n01440764_5879.JPEG,0.75975,0.4175,0.256,21,46,13
n01440764_5902.JPEG,1.57975,0.456,0.1715,22,53,5
n01440764_5908.JPEG,6.9435,3.4495,1.18025,62,14,4
n01440764_5911.JPEG,1.582,0.876,0.51325,5,11,64
n01440764_5927.JPEG,2.289,1.5605,1.01375,26,6,48
n01440764_5941.JPEG,4.76525,2.959,1.448,73,3,4
n01440764_5946.JPEG,4.26475,1.928,0.9045,65,7,8
n01440764_5966.JPEG,0.73325,0.32,0.1765,1,52,27
n01440764_5969.JPEG,9.6365,6.643,4.80625,76,2,2
n01440764_5990.JPEG,9.61925,7.6795,5.63725,78,1,1
n01440764_5993.JPEG,3.46,2.126,1.173,58,17,5
n01440764_600.JPEG,5.23925,2.444,1.34375,70,6,4
n01440764_6021.JPEG,6.3995,3.835,1.26025,69,4,7
n01440764_6044.JPEG,6.289,2.55,0.88175,69,9,2
n01440764_6049.JPEG,5.019,1.7985,0.81975,61,14,5
n01440764_6052.JPEG,7.54775,3.898,1.95075,66,6,8
n01440764_6075.JPEG,4.8605,1.9505,0.9175,68,7,5
n01440764_6118.JPEG,2.57325,0.997,0.64675,46,14,20
n01440764_6130.JPEG,11.51125,7.897,1.76425,61,15,4
n01440764_6146.JPEG,6.80625,2.602,1.10325,60,15,5
n01440764_6157.JPEG,1.9005,1.2485,0.733,49,16,15
n01440764_6159.JPEG,7.269,2.3875,1.227,70,4,6
n01440764_6163.JPEG,3.2675,1.178,0.622,50,18,12
n01440764_6169.JPEG,2.7135,1.395,0.8565,51,5,24
n01440764_6174.JPEG,7.44725,3.1495,1.1985,73,5,2
n01440764_6190.JPEG,7.17775,4.5085,1.2615,65,6,9
n01440764_6206.JPEG,9.24975,7.556,4.6035,69,4,7
n01440764_622.JPEG,6.937,3.257,1.161,73,6,1
n01440764_6246.JPEG,6.71475,1.713,0.863,72,4,4
n01440764_6248.JPEG,2.8275,1.422,0.73275,49,20,11
n01440764_6249.JPEG,6.62025,4.268,1.82875,71,6,3
n01440764_6268.JPEG,7.9615,4.7805,2.4755,75,3,2
n01440764_6275.JPEG,5.7765,1.604,0.734,73,5,2
n01440764_6279.JPEG,4.431,0.9785,0.36475,60,18,2
n01440764_6288.JPEG,8.03875,3.7495,2.1615,76,2,2
n01440764_63.JPEG,7.99075,5.9205,2.81025,64,9,7
n01440764_6301.JPEG,8.21,4.521,1.283,71,4,5
n01440764_6341.JPEG,10.2735,8.4325,6.40325,74,3,3
n01440764_6348.JPEG,7.48825,5.3995,2.7215,63,14,3
n01440764_6361.JPEG,4.63825,1.112,0.559,59,17,4
n01440764_6375.JPEG,6.55175,3.353,0.951,64,12,4
n01440764_6380.JPEG,3.70075,1.799,0.9195,61,6,13
n01440764_6386.JPEG,5.66375,3.029,1.85975,73,3,4
n01440764_6388.JPEG,3.2205,0.356,0.1315,30,41,9
n01440764_6391.JPEG,7.3245,5.2335,2.93075,73,3,4
n01440764_6395.JPEG,6.431,3.736,1.171,63,13,4
n01440764_6399.JPEG,9.15725,5.376,3.17775,69,6,5
n01440764_6410.JPEG,4.95625,2.636,1.6095,75,2,3
n01440764_6421.JPEG,7.134,4.5255,2.36125,75,5,0
n01440764_6425.JPEG,8.08025,5.5085,3.15225,62,11,7
n01440764_6432.JPEG,5.95475,0.966,0.41225,68,8,4
n01440764_6443.JPEG,6.67425,3.543,1.947,63,9,8
n01440764_6468.JPEG,3.7475,0.4,0.20125,46,22,12
n01440764_6471.JPEG,4.31525,2.708,1.34575,61,11,8
n01440764_6484.JPEG,4.949,1.5235,0.782,32,39,9
n01440764_6485.JPEG,7.75225,2.4295,1.10125,69,7,4
n01440764_6494.JPEG,4.8745,2.8905,1.06975,72,5,3
n01440764_6497.JPEG,6.617,2.458,0.6705,58,15,7
n01440764_650.JPEG,6.3665,3.824,0.7745,61,14,5
n01440764_6500.JPEG,8.05075,5.0725,2.78425,72,3,5
n01440764_6501.JPEG,5.81025,3.7925,1.05575,56,19,5
n01440764_6508.JPEG,6.07275,4.719,2.11975,0,14,66
n01440764_6524.JPEG,8.117,5.406,2.65175,75,4,1
n01440764_6543.JPEG,8.67725,5.345,3.6205,74,5,1
n01440764_6548.JPEG,8.70975,5.8645,2.86325,71,6,3
n01440764_6550.JPEG,8.42925,5.0065,2.66975,74,4,2
n01440764_6568.JPEG,4.96575,2.409,0.65225,54,22,4
n01440764_6570.JPEG,5.34825,2.4485,0.5725,55,14,11
n01440764_6572.JPEG,5.43875,3.585,1.092,54,19,7
n01440764_658.JPEG,8.08175,6.246,3.6195,75,5,0
n01440764_6628.JPEG,7.84175,4.988,4.25875,78,1,1
n01440764_6641.JPEG,10.7795,8.9105,6.9745,79,1,0
n01440764_6642.JPEG,8.58925,6.0415,4.3225,77,2,1
n01440764_6643.JPEG,8.4775,6.4235,3.18875,77,0,3
n01440764_6647.JPEG,10.87525,9.322,7.11625,74,4,2
n01440764_6659.JPEG,5.684,3.087,1.32975,60,9,11
n01440764_6672.JPEG,9.9945,8.415,5.8005,78,0,2
n01440764_6697.JPEG,10.769,8.54,5.52625,74,4,2
n01440764_6706.JPEG,7.208,3.3885,2.27525,74,4,2
n01440764_6707.JPEG,8.14075,4.456,2.6915,72,4,4
n01440764_6714.JPEG,6.771,4.059,1.15375,61,11,8
n01440764_6719.JPEG,10.07775,7.2015,4.21625,68,6,6
n01440764_6751.JPEG,6.66725,3.71,1.0165,62,5,13
n01440764_6758.JPEG,5.86375,3.7635,1.5955,60,7,13
n01440764_6760.JPEG,5.11275,3.386,1.305,64,6,10
n01440764_677.JPEG,5.41025,1.3755,0.4265,51,22,7
n01440764_6786.JPEG,8.918,5.794,3.37225,76,4,0
n01440764_6812.JPEG,8.171,4.7735,3.3585,75,2,3
n01440764_6816.JPEG,1.1085,0.302,0.144,22,52,6
n01440764_6831.JPEG,11.00075,8.6765,6.4695,79,1,0
n01440764_6843.JPEG,7.03075,3.9595,1.31325,54,17,9
n01440764_6852.JPEG,1.953,1.071,0.70575,27,12,41
n01440764_6870.JPEG,7.819,4.432,3.512,75,4,1
n01440764_6878.JPEG,5.93475,3.0535,1.3445,72,1,7
n01440764_6887.JPEG,2.7365,1.354,0.5865,57,6,17
n01440764_6903.JPEG,6.1225,2.6685,1.346,56,18,6
n01440764_6917.JPEG,8.33625,6.1035,5.00225,75,1,4
n01440764_6924.JPEG,8.40925,5.1545,2.039,65,8,7
n01440764_6936.JPEG,6.704,4.3755,1.66125,69,6,5
n01440764_6945.JPEG,5.755,3.224,1.72275,73,5,2
n01440764_6949.JPEG,2.56225,1.3555,0.63425,58,6,16
n01440764_6954.JPEG,4.496,2.7015,1.032,58,19,3
n01440764_6958.JPEG,6.83775,3.5265,1.349,69,6,5
n01440764_6962.JPEG,4.90225,0.595,0.301,60,11,9
n01440764_6964.JPEG,8.11925,5.088,2.764,77,2,1
n01440764_6974.JPEG,10.36925,7.23,5.19025,78,1,1
n01440764_6975.JPEG,6.80225,4.065,3.124,77,1,2
n01440764_6990.JPEG,6.15025,3.345,1.84275,77,3,0
n01440764_7004.JPEG,4.90425,2.4315,1.34925,73,2,5
n01440764_7016.JPEG,7.083,3.98,2.2945,72,6,2
n01440764_7030.JPEG,5.709,3.107,1.84325,64,9,7
n01440764_7040.JPEG,5.041,2.677,0.6705,60,14,6
n01440764_7044.JPEG,8.68825,6.0325,3.86225,74,4,2
n01440764_7055.JPEG,7.68675,4.393,1.482,66,10,4
n01440764_7056.JPEG,11.511,9.124,3.64575,62,10,8
n01440764_710.JPEG,4.1985,1.9555,0.617,50,22,8
n01440764_7131.JPEG,6.32825,3.311,1.191,67,7,6
n01440764_7137.JPEG,4.46,0.9455,0.46025,61,12,7
n01440764_7142.JPEG,7.563,3.046,1.5475,73,5,2
n01440764_7153.JPEG,8.681,4.7375,3.30375,74,5,1
n01440764_7154.JPEG,7.1725,2.8395,1.38925,57,16,7
n01440764_7157.JPEG,6.97375,4.415,1.99525,75,4,1
n01440764_7158.JPEG,6.673,4.2965,1.52125,61,16,3
n01440764_7160.JPEG,4.97725,2.703,1.0455,55,20,5
n01440764_7173.JPEG,0.907,0.3805,0.19425,18,60,2
n01440764_7185.JPEG,4.6215,1.7285,0.6965,56,14,10
n01440764_7210.JPEG,6.5175,3.7875,2.648,75,4,1
n01440764_7230.JPEG,6.58675,3.4525,1.174,64,9,7
n01440764_724.JPEG,2.0685,1.086,0.59675,47,15,18
n01440764_7253.JPEG,2.471,0.7045,0.36725,40,26,14
n01440764_7267.JPEG,3.14175,1.7375,1.1185,40,4,36
n01440764_7269.JPEG,6.944,4.2965,2.53175,77,3,0
n01440764_7272.JPEG,5.37275,2.929,0.9205,62,12,6
n01440764_7274.JPEG,7.6225,5.491,2.36075,70,4,6
n01440764_7277.JPEG,8.46925,6.7625,4.79775,75,3,2
n01440764_7285.JPEG,5.48775,2.36,1.0165,64,9,7
n01440764_73.JPEG,6.19375,3.3255,1.0105,61,14,5
n01440764_7302.JPEG,8.87325,5.1755,2.08225,72,5,3
n01440764_7304.JPEG,6.78,0.825,0.3755,70,4,6
n01440764_7324.JPEG,7.49275,5.473,3.6675,72,6,2
n01440764_7326.JPEG,9.082,6.547,4.457,76,3,1
n01440764_7362.JPEG,5.6005,2.187,0.97925,49,21,10
n01440764_7379.JPEG,3.43025,1.69,0.69275,60,9,11
n01440764_7383.JPEG,7.93275,5.5705,2.3185,66,6,8
n01440764_739.JPEG,4.90275,2.8935,1.02925,64,9,7
n01440764_7397.JPEG,3.67875,1.028,0.48075,57,18,5
n01440764_7411.JPEG,6.9055,2.694,0.59225,58,16,6
n01440764_7424.JPEG,6.4265,5.059,2.82525,73,3,4
n01440764_7425.JPEG,8.10225,4.6855,3.38325,74,3,3
n01440764_7426.JPEG,7.411,3.5425,1.5785,75,4,1
n01440764_7428.JPEG,4.41125,2.593,0.95575,59,18,3
n01440764_7457.JPEG,5.1485,2.5025,1.117,69,4,7
n01440764_7462.JPEG,5.708,2.825,0.985,71,6,3
n01440764_747.JPEG,6.372,2.505,0.79425,61,13,6
n01440764_7473.JPEG,1.2435,0.356,0.1355,24,52,4
n01440764_7492.JPEG,3.05775,1.151,0.75775,0,28,52
n01440764_7499.JPEG,7.653,5.2305,2.04325,68,6,6
n01440764_7501.JPEG,6.56275,3.5885,1.02725,64,10,6
n01440764_7514.JPEG,6.31475,4.1765,1.94,60,16,4
n01440764_7519.JPEG,7.72175,5.903,2.7455,70,6,4
n01440764_752.JPEG,6.35075,2.321,0.927,64,7,9
n01440764_7521.JPEG,7.2525,1.508,0.69575,61,17,2
n01440764_7531.JPEG,3.318,0.4165,0.18475,51,15,14
n01440764_7548.JPEG,8.779,5.529,4.12375,74,5,1
n01440764_7558.JPEG,10.46125,7.8675,2.049,61,16,3
n01440764_7562.JPEG,5.57125,4.082,2.69725,0,23,57
n01440764_7571.JPEG,4.02425,2.3,0.7715,56,21,3
n01440764_7585.JPEG,6.84725,4.8365,2.716,73,3,4
n01440764_7591.JPEG,6.95725,4.751,2.2685,66,2,12
n01440764_7610.JPEG,4.12125,0.495,0.20725,57,13,10
n01440764_762.JPEG,4.25825,1.1105,0.4275,56,13,11
n01440764_7629.JPEG,3.17175,1.8825,0.97675,37,22,21
n01440764_7632.JPEG,5.49575,1.9755,0.84875,70,4,6
n01440764_7637.JPEG,6.92525,5.637,3.64075,77,1,2
n01440764_7638.JPEG,7.488,3.0145,1.59325,75,2,3
n01440764_7647.JPEG,7.722,3.791,1.2745,69,9,2
n01440764_7671.JPEG,6.89375,4.151,1.795,73,5,2
n01440764_7677.JPEG,10.24975,7.733,4.06425,70,7,3
n01440764_7688.JPEG,6.4265,4.026,0.94775,63,14,3
n01440764_769.JPEG,5.9865,3.594,1.16675,72,6,2
n01440764_7701.JPEG,1.89775,1.0775,0.63625,39,17,24
n01440764_7714.JPEG,5.78475,2.6775,0.73475,58,17,5
n01440764_7715.JPEG,8.9285,5.521,2.32175,71,6,3
n01440764_7719.JPEG,4.694,0.5295,0.2735,53,22,5
n01440764_7746.JPEG,8.83525,6.639,4.86675,73,3,4
n01440764_7752.JPEG,5.56825,2.8735,0.995,67,5,8
n01440764_7754.JPEG,7.98025,4.5935,1.8245,72,5,3
n01440764_7772.JPEG,7.24375,5.2465,2.83325,74,4,2
n01440764_7774.JPEG,9.633,7.324,5.0495,76,1,3
n01440764_7778.JPEG,4.1435,2.472,1.308,73,4,3
n01440764_7786.JPEG,9.414,5.919,3.1795,76,3,1
n01440764_7787.JPEG,8.2065,5.42,3.88075,75,4,1
n01440764_7792.JPEG,3.814,0.7,0.35775,56,18,6
n01440764_78.JPEG,0.58925,0.3955,0.25625,2,67,11
n01440764_7807.JPEG,6.33175,4.1125,1.2195,70,7,3
n01440764_7819.JPEG,9.24025,7.5515,4.85225,72,6,2
n01440764_7820.JPEG,9.48125,7.2465,3.26975,72,1,7
n01440764_7846.JPEG,8.367,5.3775,3.292,76,2,2
n01440764_7857.JPEG,7.34,5.911,3.2125,73,6,1
n01440764_7859.JPEG,3.526,1.9105,1.079,23,31,26
n01440764_7876.JPEG,4.49725,2.3345,0.851,68,9,3
n01440764_7877.JPEG,7.063,3.338,1.0745,64,6,10
n01440764_7889.JPEG,7.08875,3.046,1.31725,72,7,1
n01440764_7897.JPEG,10.4565,7.667,5.2225,70,7,3
n01440764_7908.JPEG,7.50375,4.9535,3.54575,72,6,2
n01440764_7913.JPEG,10.621,7.884,6.01825,79,1,0
n01440764_7922.JPEG,8.77025,5.2645,1.114,67,8,5
n01440764_7926.JPEG,5.017,2.01,0.4595,42,30,8
n01440764_7929.JPEG,5.80275,3.7695,2.34025,72,5,3
n01440764_7943.JPEG,5.55675,3.3845,1.118,55,21,4
n01440764_7946.JPEG,8.93975,6.9935,3.243,74,3,3
n01440764_7950.JPEG,9.37025,7.569,5.66775,74,2,4
n01440764_7963.JPEG,11.128,9.2425,7.13175,75,5,0
n01440764_7967.JPEG,7.9085,5.6955,3.18775,74,4,2
n01440764_7982.JPEG,3.75125,0.9825,0.4015,46,21,13
n01440764_7985.JPEG,9.3665,7.6515,5.786,74,5,1
n01440764_7988.JPEG,11.01475,7.6975,3.1155,71,7,2
n01440764_8003.JPEG,6.706,2.344,0.99075,72,5,3
n01440764_8012.JPEG,7.4085,5.985,3.5405,75,1,4
n01440764_8013.JPEG,4.3355,1.147,0.5345,58,19,3
n01440764_8030.JPEG,8.07825,4.34,2.13325,71,6,3
n01440764_8045.JPEG,10.2325,8.1615,4.747,80,0,0
n01440764_8052.JPEG,1.4335,0.3705,0.19375,29,38,13
n01440764_8057.JPEG,1.7075,0.5515,0.2355,34,33,13
n01440764_8063.JPEG,9.82325,6.696,3.98675,67,9,4
n01440764_8067.JPEG,8.0605,6.1595,3.76725,74,4,2
n01440764_8077.JPEG,8.47275,6.651,4.34475,74,1,5
n01440764_8082.JPEG,6.7865,2.7845,0.627,58,15,7
n01440764_8084.JPEG,10.2875,8.0215,3.01025,64,9,7
n01440764_8112.JPEG,7.48575,4.5775,1.6585,62,13,5
n01440764_8134.JPEG,4.642,2.3705,0.8335,48,27,5
n01440764_8142.JPEG,6.35575,3.317,1.48575,72,7,1
n01440764_8150.JPEG,10.14375,7.6165,3.04625,66,10,4
n01440764_8160.JPEG,4.298,1.773,0.8035,56,21,3
n01440764_8163.JPEG,5.1095,1.2305,0.70375,65,9,6
n01440764_8164.JPEG,10.3745,8.1965,5.628,77,2,1
n01440764_8191.JPEG,5.972,1.3595,0.5805,62,8,10
n01440764_8210.JPEG,10.1585,7.4905,4.75225,76,2,2
n01440764_8215.JPEG,3.51275,1.317,0.89725,43,10,27
n01440764_8219.JPEG,2.603,0.8575,0.47025,54,17,9
n01440764_8221.JPEG,9.22575,5.871,4.08075,74,3,3
n01440764_8240.JPEG,7.69225,4.4735,2.47775,67,7,6
n01440764_8243.JPEG,9.15425,6.419,4.29525,77,3,0
n01440764_8246.JPEG,7.2355,4.728,3.15925,78,1,1
n01440764_8249.JPEG,3.628,1.7575,0.73675,52,16,12
n01440764_8250.JPEG,3.1515,1.393,0.50275,51,17,12
n01440764_8260.JPEG,5.73075,3.4085,1.2225,68,6,6
n01440764_827.JPEG,8.78525,5.775,3.7455,70,3,7
n01440764_8288.JPEG,6.4065,4.558,0.9965,58,12,10
n01440764_8302.JPEG,9.07075,6.854,4.824,74,2,4
n01440764_8311.JPEG,5.9645,3.9585,2.11325,1,34,45
n01440764_8312.JPEG,8.47525,5.5965,3.916,76,2,2
n01440764_833.JPEG,8.51075,5.557,2.32975,66,8,6
n01440764_8334.JPEG,4.4945,2.8315,1.372,63,4,13
n01440764_8343.JPEG,5.54,2.2025,0.98725,73,3,4
n01440764_8347.JPEG,8.08325,5.2275,1.658,74,5,1
n01440764_8363.JPEG,6.96875,2.316,0.89075,65,8,7
n01440764_8364.JPEG,9.763,7.0095,2.574,62,11,7
n01440764_8367.JPEG,5.6315,4.103,1.88,67,3,10
n01440764_8374.JPEG,10.00075,7.596,5.83025,76,3,1
n01440764_8384.JPEG,5.8105,1.7545,0.8115,65,8,7
n01440764_8394.JPEG,6.84375,3.806,1.477,51,14,15
n01440764_8398.JPEG,7.9785,5.563,4.2145,72,5,3
n01440764_8409.JPEG,7.19875,4.2975,2.57575,72,6,2
n01440764_8414.JPEG,3.916,1.917,0.91575,65,6,9
n01440764_8418.JPEG,7.3525,1.2305,0.388,60,15,5
n01440764_8421.JPEG,0.724,0.395,0.1855,19,39,22
n01440764_8423.JPEG,5.175,3.1175,1.59075,71,5,4
n01440764_8424.JPEG,6.56525,3.5725,1.40725,71,6,3
n01440764_8426.JPEG,2.19375,0.9465,0.57525,53,16,11
n01440764_844.JPEG,5.3795,2.5815,1.03325,64,12,4
n01440764_8442.JPEG,8.8285,6.3645,4.1475,72,6,2
n01440764_8451.JPEG,6.508,4.43,2.447,65,10,5
n01440764_8453.JPEG,8.24225,5.1395,3.51675,77,2,1
n01440764_8455.JPEG,6.53325,2.215,1.43975,74,5,1
n01440764_8466.JPEG,7.11075,4.168,2.2865,62,15,3
n01440764_8467.JPEG,5.85575,2.684,1.01175,64,11,5
n01440764_8469.JPEG,6.089,1.6765,0.688,62,10,8
n01440764_8479.JPEG,6.6475,2.119,1.13175,72,6,2
n01440764_8499.JPEG,9.00425,7.6505,3.83625,63,13,4
n01440764_8504.JPEG,11.49225,10.3665,8.21875,75,3,2
n01440764_8521.JPEG,3.989,1.047,0.35725,49,20,11
n01440764_8528.JPEG,8.8165,3.8035,1.1415,61,15,4
n01440764_8529.JPEG,3.19975,1.23,0.60525,62,6,12
n01440764_853.JPEG,5.78425,2.6355,0.98425,70,5,5
n01440764_8531.JPEG,6.68225,4.389,1.1645,56,11,13
n01440764_8548.JPEG,8.37,6.1855,4.35625,73,3,4
n01440764_8572.JPEG,6.2795,4.1975,1.7185,73,4,3
n01440764_8580.JPEG,0.687,0.2355,0.11125,18,59,3
n01440764_8589.JPEG,5.6595,4.3905,2.97775,75,2,3
n01440764_8600.JPEG,6.12075,4.7085,2.90775,73,4,3
n01440764_8601.JPEG,6.03275,2.897,0.83225,65,7,8
n01440764_8610.JPEG,3.99,1.516,0.59525,49,16,15
n01440764_8611.JPEG,6.11875,3.8385,1.576,64,13,3
n01440764_8613.JPEG,3.39675,1.199,0.71875,59,6,15
n01440764_8622.JPEG,10.98775,9.145,6.66925,76,4,0
n01440764_8623.JPEG,4.12575,2.0585,1.066,68,7,5
n01440764_866.JPEG,8.01075,5.329,2.98825,74,4,2
n01440764_8673.JPEG,7.5815,3.966,2.70425,75,2,3
n01440764_8688.JPEG,11.1375,9.3955,6.254,72,6,2
n01440764_8689.JPEG,6.7835,3.4025,1.2425,61,12,7
n01440764_8699.JPEG,5.476,1.978,0.83,73,5,2
n01440764_8708.JPEG,7.67925,5.095,3.54975,75,4,1
n01440764_8710.JPEG,6.522,0.8605,0.51175,66,5,9
n01440764_8748.JPEG,4.9665,1.468,0.70975,62,12,6
n01440764_8757.JPEG,8.2765,4.813,2.0065,63,8,9
n01440764_8764.JPEG,5.5845,3.3095,2.0825,72,4,4
n01440764_8771.JPEG,6.10425,2.28,1.41375,75,4,1
n01440764_8782.JPEG,9.1595,7.6255,5.3575,73,6,1
n01440764_8783.JPEG,9.1155,6.7155,4.2875,76,1,3
n01440764_8801.JPEG,6.78625,3.5945,2.17475,75,3,2
n01440764_8805.JPEG,8.60925,4.4295,1.69875,70,5,5
n01440764_8813.JPEG,10.98725,8.136,4.782,70,7,3
n01440764_8826.JPEG,9.65625,7.247,5.3935,74,5,1
n01440764_8834.JPEG,3.59725,0.9785,0.4945,56,10,14
n01440764_8849.JPEG,7.179,3.7045,2.22025,67,5,8
n01440764_885.JPEG,6.3605,3.941,1.92725,70,5,5
n01440764_8852.JPEG,5.9905,3.2865,2.17675,75,2,3
n01440764_886.JPEG,4.56875,1.949,0.592,58,15,7
n01440764_8875.JPEG,7.9645,2.369,0.74025,67,10,3
n01440764_8878.JPEG,8.13375,5.44,4.013,76,1,3
n01440764_8885.JPEG,4.97225,2.696,1.093,68,7,5
n01440764_8903.JPEG,6.7545,5.221,2.98075,73,3,4
n01440764_8908.JPEG,6.6855,4.481,1.79675,66,3,11
n01440764_8910.JPEG,6.0715,2.869,1.179,59,19,2
n01440764_8917.JPEG,6.74775,3.0075,1.873,76,4,0
n01440764_8938.JPEG,5.93775,3.8375,2.11725,72,3,5
n01440764_8948.JPEG,5.951,4.1035,1.33675,70,6,4
n01440764_898.JPEG,6.6615,4.6265,2.09875,67,8,5
n01440764_8992.JPEG,6.33625,3.851,1.84525,76,2,2
n01440764_9020.JPEG,5.16525,3.247,2.11625,76,1,3
n01440764_9031.JPEG,5.57575,2.1255,0.82675,74,4,2
n01440764_9057.JPEG,0.8955,0.2935,0.158,23,51,6
n01440764_9091.JPEG,4.12525,0.319,0.16775,45,31,4
n01440764_9093.JPEG,7.164,3.196,1.87025,75,1,4
n01440764_910.JPEG,7.42975,4.8685,2.43875,73,3,4
n01440764_9108.JPEG,3.18325,2.064,1.07575,68,3,9
n01440764_9135.JPEG,3.518,0.9925,0.5365,48,15,17
n01440764_9152.JPEG,6.80775,0.842,0.3915,68,9,3
n01440764_9157.JPEG,6.466,3.691,1.342,54,18,8
n01440764_9178.JPEG,9.248,7.2265,5.14725,74,4,2
n01440764_9191.JPEG,7.913,4.909,3.193,79,1,0
n01440764_9197.JPEG,6.29475,3.191,1.65925,67,5,8
n01440764_921.JPEG,6.07275,4.5425,1.54975,63,16,1
n01440764_9212.JPEG,8.9385,6.778,1.44225,63,13,4
n01440764_9217.JPEG,7.38525,5.3325,2.29475,70,8,2
n01440764_9229.JPEG,10.85225,9.0765,7.145,74,3,3
n01440764_9244.JPEG,7.82575,3.1655,1.1425,70,6,4
n01440764_925.JPEG,6.20825,3.0295,1.2195,59,15,6
n01440764_9289.JPEG,10.04125,8.3195,4.31425,67,7,6
n01440764_9292.JPEG,7,2.971,0.6645,58,17,5
n01440764_9304.JPEG,7.98725,4.75,2.4605,67,9,4
n01440764_9315.JPEG,4.20025,2.0495,0.76925,62,4,14
n01440764_9374.JPEG,5.043,2.5065,0.99175,71,5,4
n01440764_9378.JPEG,9.66175,5.7755,4.319,77,3,0
n01440764_9390.JPEG,2.79675,1.9255,1.1065,11,15,54
n01440764_9399.JPEG,7.385,4.7015,2.34725,64,9,7
n01440764_9428.JPEG,5.86075,3.608,2.218,69,4,7
n01440764_9437.JPEG,7.033,2.949,1.5905,71,5,4
n01440764_9442.JPEG,11.259,8.2715,3.58925,66,12,2
n01440764_9456.JPEG,3.48175,0.409,0.1435,39,32,9
n01440764_9463.JPEG,7.929,4.885,2.15,69,7,4
n01440764_9465.JPEG,6.3565,3.4585,1.07225,58,11,11
n01440764_9471.JPEG,6.7635,3.8655,1.10275,56,16,8
n01440764_9491.JPEG,6.25325,2.842,1.1605,60,12,8
n01440764_9504.JPEG,8.3205,4.1735,2.34375,74,4,2
n01440764_9518.JPEG,9.955,7.618,5.4925,76,3,1
n01440764_9523.JPEG,6.24425,3.1975,0.68975,63,7,10
n01440764_9533.JPEG,5.4555,2.7985,0.88525,64,9,7
n01440764_9543.JPEG,6.125,4.0585,1.39175,61,6,13
n01440764_9563.JPEG,4.68575,2.763,1.47925,70,3,7
n01440764_9567.JPEG,7.29225,2.77,1.08225,74,3,3
n01440764_9568.JPEG,3.9145,2.1465,0.6885,61,11,8
n01440764_9572.JPEG,4.76875,2.536,1.305,42,9,29
n01440764_9577.JPEG,4.4215,2.929,1.12325,68,7,5
n01440764_9595.JPEG,8.735,5.704,3.33975,73,5,2
n01440764_96.JPEG,5.61475,2.7495,0.76875,72,4,4
n01440764_9605.JPEG,7.12675,4.6625,2.06875,66,6,8
n01440764_9609.JPEG,6.2535,4.0015,2.12825,74,6,0
n01440764_9621.JPEG,2.5265,0.9885,0.46925,54,20,6
n01440764_9627.JPEG,6.296,2.9665,1.28075,67,7,6
n01440764_9638.JPEG,8.86125,7.2245,4.879,68,6,6
n01440764_9642.JPEG,6.187,3.2455,1.7425,67,4,9
n01440764_9649.JPEG,11.3725,9.6535,6.8525,74,4,2
n01440764_9665.JPEG,8.72925,6.105,4.163,75,2,3
n01440764_9667.JPEG,5.9325,1.18,0.50275,67,9,4
