filename,regnet_y_800mf,regnet_x_16gf,vgg13,vgg19,ViTB32,EfficientNetV2_l,EfficientNetb2,DenseNet169,regnet_x_800mf,ViTH14,EfficientNetb5,DenseNet121,ViTL16,Inception_v3,MNASNet0_5,vgg16_bn,ConvNeXt_large,MaxVit,wide_resnet101_2,swin_v2_b,shufflenet_v2_x0_5,vgg13_bn,EfficientNetb1,swin_s,EfficientNetb6,swin_t,vgg11_bn,regnet_y_16gf,MNASNet0_75,squeezenet1_0,resnet152,ConvNeXt_small,shufflenet_v2_x1_5,MNASNet1_3,swin_v2_s,ConvNeXt_base,resnext101_32x8d,vgg19_bn,regnet_x_8gf,swin_b,regnet_x_1_6gf,EfficientNetb4,regnet_x_400mf,resnet18,resnext50_32x4d,resnet50,regnet_y_32gf,resnext101_64x4d,EfficientNetb3,EfficientNetV2_m,EfficientNetV2_s,resnet34,MobileNet_v3_large,AlexNet,MobileNet_V2,regnet_y_1_6gf,regnet_y_400mf,swin_v2_t,wide_resnet50_2,shufflenet_v2_x1_0,ConvNeXt_tiny,resnet101,regnet_x_32gf,DenseNet201,vgg16,ViTB16,MNASNet1_0,regnet_x_3_2gf,regnet_y_8gf,EfficientNetb7,squeezenet1_1,regnet_y_128gf,MobileNet_v3_small,DenseNet161,GoogLeNet,EfficientNetb0,regnet_y_3_2gf,vgg11,shufflenet_v2_x2_0,ViTL32
n01440764_10380.JPEG,6.162,1.504,0.449,0.683,7.255,8.371,8.212,1.424,0.491,1.23,9.529,0.51,10.717,2.85,0.212,0.366,0.401,5.662,1.03,1.349,0.547,0.422,7.105,0.065,10.661,0.538,0.282,9.956,0.504,0.387,0.954,0.421,1.038,0.993,0.634,2.982,1.117,0.894,1.626,0.387,0.862,8.079,0.875,0.334,0.897,1.001,8.425,0.567,7.61,8.4,8.82,0.528,4.629,3.442,0.625,7.536,5.35,0.298,0.995,0.459,0.162,0.989,1.593,1.129,0.252,0.09,0.186,0.963,9.094,10.285,0.507,7.569,3.563,1.137,2.181,3.069,8.257,0.421,1.064,5.187
n01440764_10382.JPEG,5.593,10.235,6.556,0.518,5.684,7.585,10.902,11.513,7.567,1.137,11.43,11.513,11.029,11.513,0.475,11.51,3.139,7.945,11.266,3.172,0.321,7.049,10.864,4.516,12.265,2.788,7.631,11.126,4.416,1.057,8.773,5.176,5.71,7.009,2.336,4.021,8.886,8.806,11.262,5.662,6.747,11.347,6.296,3.11,12.246,7.448,12.316,9.429,11.625,8.215,9.881,1.905,7.37,0.856,5.607,7.353,7.342,8.985,8.98,1.947,4.247,11.229,7.323,11.513,2.608,4.706,0.519,9.784,10.974,11.423,2.079,2.366,1.127,11.513,10.655,7.626,10.061,2.721,3.854,4.119
n01440764_10398.JPEG,4.671,4.779,0.946,1.651,3.992,9.36,10.919,6.729,0.679,2.008,8.496,2.57,11.005,3.298,0.848,0.704,4.468,5.047,4.583,6.597,4.434,1.07,5.499,5.247,8.835,4.993,2.515,11.056,0.107,1.063,4.196,5.538,1.589,0.254,6.388,8.316,1.693,0.751,5.654,6.541,1.013,9.155,0.79,2.79,3.33,1.625,10.934,3.25,10.257,8.865,8.588,1.931,3.759,1.592,0.784,8.144,4.772,4.833,1.443,2.315,3.272,4.284,5.733,1.886,0.983,1.364,1,3.826,9.459,10.407,0.425,11.072,3.17,5.372,10.163,4.824,9.768,1.861,3.151,4.702
n01440764_10410.JPEG,2.828,2.335,3.392,1.307,5.786,7.486,0.766,6.223,1.389,0.908,0.493,4.328,9.63,11.358,1.02,0.269,1.523,5.287,1.544,2.523,0.704,3.144,4.01,3.949,1.229,2.143,0.094,7.148,0.311,0.496,4.625,2.363,0.363,0.864,0.723,5.88,1.572,0.922,4.597,3.379,2.124,7.137,2.338,0.243,3.2,1.242,5.422,2.786,7.943,8.593,7.928,0.592,1.002,0.9,0.299,1.925,3.868,0.345,1.09,2.122,0.649,1.839,2.717,1.031,0.658,0.603,1.204,5.922,8.005,1.115,0.186,7.616,0.419,2.813,0.773,0.358,8.261,0.49,0.486,7.294
n01440764_10427.JPEG,8.945,11.492,8.063,11.513,10.593,7.028,10.98,11.513,9.861,0.602,11.015,11.513,9.336,10.049,8.707,11.513,11.075,8.846,11.502,9.941,0.49,12.032,9.225,10.628,1.912,10.169,9.955,10.089,5.169,1.051,11.505,11.436,8.822,10.064,10.062,11.402,11.461,11.511,11.509,11.452,10.298,14.912,7.624,4.446,15.039,13.152,3.315,12.014,6.048,7.462,9.35,6.735,4.613,0.385,4.6,7.427,6.515,9.98,11.452,1.45,11.278,11.498,11.468,11.513,10.284,2.254,1.314,11.509,11.118,10.838,6.578,10.546,0.683,11.513,6.467,10.09,9.888,6.74,3.082,6.005
n01440764_10444.JPEG,8.206,11.293,0.947,3.662,8.621,7.437,10.046,11.513,8.1,0.56,11.468,11.512,10.664,11.513,1.316,1.257,8.61,8.772,11.378,7.547,0.464,6.878,10.848,5.708,12.97,5.264,5.982,11,4.49,0.389,11.274,8.989,8.617,7.134,8.622,6.842,10.718,5.771,11.431,4.568,7.283,12.199,5.194,0.694,12.792,10.079,7.982,10.481,10.533,8.431,10.041,8.891,10.025,3.686,5.275,8.102,7.973,9.181,9.236,12.298,10.427,11.412,10.95,11.513,0.916,0.672,1.026,11.429,11.073,11.431,0.774,10.728,4.466,11.513,7.335,7.474,9.381,0.775,8.67,8.944
n01440764_10449.JPEG,3.061,7.658,2.732,3.186,2.11,6.751,7.205,6.395,3.304,1.678,8.326,9.317,10.98,11.503,0.559,2.939,8.878,8.714,5.474,7.717,1.882,2.416,6.61,8.346,10.225,7.14,1.245,11.232,1.222,0.953,6.072,8.096,3.281,3.008,6.473,8.477,4.555,1.873,7.36,8.954,5.329,6.33,1.934,1.332,6.345,3.474,10.312,5.997,9.571,9.355,10.522,2.679,4.484,3.228,1.697,4.996,5.874,6.522,4.789,0.436,4.495,5.189,6.767,5.909,1.653,2.829,0.74,5.948,10.74,10.626,2.945,8.206,1.134,7.227,1.163,5.983,6.433,1.045,3.161,1.885
n01440764_10462.JPEG,8.779,11.501,1.047,1.515,6.763,5.443,7.698,5.62,7.708,0.324,10.997,11.509,8.873,11.513,0.198,3.944,5.665,5.484,11.49,6.646,0.559,6.392,8.413,9.172,9.329,7.004,1.552,9.626,4.117,1.03,11.486,6.005,7.154,6.13,3.78,6.355,9.72,8.819,11.502,5.604,5.5,12.051,7.17,0.832,12.312,6.492,10.117,7.856,9.686,8.636,10.041,3.253,6.717,0.319,4.649,7.124,7.198,10.018,8.788,0.998,7.846,11.48,11.495,11.511,1.385,0.458,5.975,10.863,10.255,9.704,1.937,2.673,5.057,11.512,5.507,6.768,8.898,0.858,4.638,5.899
n01440764_10464.JPEG,7.701,9.946,3.716,2.168,10.508,7.572,10.636,10.111,5.689,0.786,10.494,6.505,10.618,11.513,1.019,1.32,7.918,8.817,8.563,6.716,0.434,4.775,10.506,6.811,11.693,7.557,0.999,10.83,2.696,1.443,9.469,7.801,4.462,5.043,7.05,9.342,8.23,2.448,9.114,5.628,6.084,11.435,4.538,5.464,11.318,6.741,10.518,6.975,11.653,8.161,8.679,7.924,8.608,2.096,3.828,7.482,7.806,7.169,7.353,2.478,7.164,10.661,9.571,11.506,1.103,4.982,2.333,9.839,10.258,10.365,0.3,8.988,0.642,10.103,11.507,7.047,8.253,1.716,11.508,6.572
n01440764_10470.JPEG,5.863,1.464,1.409,0.578,10.335,8.879,7.319,3.182,0.327,1.081,8.005,2.095,11.036,1.713,0.598,0.27,1.672,8.46,1.207,0.7,0.307,0.409,7.704,0.181,9.424,0.526,0.444,9.012,0.097,0.911,1.086,0.777,0.512,0.223,0.43,4.408,1.184,0.738,1.3,0.563,0.556,6.184,0.775,0.631,2.104,1.298,5.173,0.933,7.714,6.367,7.973,0.27,3.498,2.101,0.374,6.636,5.526,0.518,1.292,0.442,0.254,1.269,1.867,1.305,0.826,1.131,0.158,0.75,8.38,8.614,0.389,2.893,6.785,2.967,7.349,1.48,8.358,1.301,0.167,6.824
n01440764_10482.JPEG,4.576,5.581,0.628,1.047,9.956,2.979,3.955,5.944,1.822,0.747,7.283,4.589,5.761,5.596,0.72,0.492,5.799,7.457,5.165,4.5,0.987,1.102,6.561,1.957,9.386,4.921,0.906,7.795,1.085,0.436,6.009,4.815,2.542,2.138,2.974,6.168,3.96,1.538,5.428,5.365,2.173,8.541,2.624,0.667,6.01,2.803,5.028,4.034,6.893,7.399,8.016,0.801,5.346,0.261,2.915,5.976,3.188,3.317,4.597,0.733,2.031,6.324,4.953,4.646,0.315,0.393,0.496,4.22,7.965,7.741,0.912,0.401,1.278,4.663,6.989,3.082,6.735,1.424,0.735,6.245
n01440764_10491.JPEG,4.705,0.863,0.373,0.365,7.997,4.631,7.264,2.121,0.482,0.437,6.334,1.021,5.43,1.193,0.243,0.741,4.455,7.295,0.899,2.349,0.243,1.609,4.357,0.917,7.717,1.423,0.682,6.309,0.235,0.447,0.63,3.31,0.416,0.533,1.836,4.397,0.929,0.837,0.817,1.948,0.786,4.55,0.606,0.311,1.171,0.811,6.252,0.617,5.931,7.176,6.082,0.709,3.29,0.271,0.667,4.272,5.203,1.299,1.006,0.602,0.68,0.884,0.897,0.94,0.367,0.245,0.377,0.36,5.955,7.05,0.225,5.449,1.936,2.024,4.063,2.069,6.103,0.607,1.221,5.803
n01440764_105.JPEG,9.24,5.048,0.41,0.146,8.661,8.875,7.172,2.931,1.322,0.274,9.385,4.742,11.306,5.602,0.31,1.132,8.812,3.316,4.844,6.148,1.452,0.625,6.622,7.156,9.801,4.144,0.422,11.203,0.673,0.247,4.679,7.462,1.961,0.957,5.481,9.05,3.57,0.825,4.924,8.581,2.516,8.905,0.954,0.432,4.286,3.525,10.886,4.077,9.886,9.15,10.433,0.481,6.204,1.065,1.034,8.546,6.547,8.021,3.6,0.571,4.064,4.949,5.434,1.27,2.524,0.351,1.672,3.624,11.063,11.324,1.181,8.64,11.231,3.35,7.207,5.347,9.744,0.517,0.327,5.747
n01440764_10514.JPEG,8.535,2.15,0.613,1.307,11.22,10.321,9.22,3.299,0.576,0.115,10.054,3.77,11.152,4.487,0.265,4.194,7.706,8.568,2.66,4.254,3.602,3.187,9.055,1.673,10.058,2.933,3.688,10.888,0.623,1.384,2.814,5.302,0.601,2.042,2.951,7.343,1.624,2.728,1.477,3.677,0.947,6.661,0.995,1.178,2.943,1.821,11.717,1.532,9.306,8.939,9.576,2.493,7.967,1.071,2.277,8.373,7.214,4.252,1.215,1.324,3.375,2.897,1.876,3.016,2.162,0.328,2.063,2.198,9.424,11.287,0.963,7.881,8.594,3.917,8.129,6.543,9.347,0.699,0.918,6.767
n01440764_10529.JPEG,4.717,0.549,0.898,0.603,8.032,8.629,1.491,0.585,0.181,1.073,8.429,0.524,11.296,0.801,0.39,0.788,1.49,7.045,0.678,2.051,0.624,0.496,4.899,0.252,8.598,0.543,0.546,9.032,0.458,1.352,0.402,1.547,0.206,0.231,1.028,2.513,0.375,0.552,0.944,1.311,0.318,5.487,0.249,0.605,0.379,0.44,4.061,0.225,8.857,8.723,7.523,0.544,2.312,1.396,0.33,4.624,3.758,0.759,0.367,1.655,0.169,0.775,0.661,0.434,0.422,4.242,1.188,0.572,8.158,8.65,0.887,2.075,0.946,1.181,5.671,1.086,8.278,0.375,0.169,5.315
n01440764_10531.JPEG,9.492,2.336,1.301,6.2,9.669,9.883,10.494,3.312,0.457,0.647,10.916,6.663,10.67,3.859,0.116,3.253,7.719,5.221,2.088,8.587,0.368,5.01,9.835,6.326,10.548,5.723,4.787,10.775,0.319,0.302,2.984,6.613,0.556,0.493,6.135,7.564,1.839,5.841,3.078,7.826,0.855,8.564,0.413,0.686,3.006,2.494,11.356,1.769,9.875,9.135,10.097,1.215,8.949,1.123,0.945,8.048,7.972,5.688,2.208,0.253,3.255,2.955,2.083,3.824,5.356,0.232,0.842,1.468,10.851,11.081,0.549,11.478,8.652,3.414,7.384,7.907,10.241,0.565,0.193,7.179
n01440764_10534.JPEG,6.856,2.554,0.698,0.45,11.124,8.395,7.36,5.514,0.463,0.33,8.681,5.113,10.753,5.438,0.134,0.337,3.074,8.654,3.098,3.302,1.006,0.465,8.801,0.708,9.282,1.603,0.281,10.352,0.478,0.166,2.441,2.343,1.506,3.135,2.16,7.325,2.2,2.836,2.528,3.769,1.287,6.901,0.844,0.975,2.433,1.417,9.369,1.528,7.814,8.288,9.138,0.578,5.689,1.799,2.195,8.231,6.393,3.186,2.003,1.367,0.15,3.094,2.541,3.971,0.427,0.236,0.149,1.56,9.003,8.795,0.227,8.918,0.565,4.813,10.183,2.043,9.203,0.281,2.21,3.999
n01440764_10542.JPEG,7.679,11.228,1.353,8.491,10.389,7.12,8.875,11.512,6.166,0.937,8.869,11.512,10.455,11.513,0.936,11.512,10.103,8.339,10.703,4.389,0.559,6.417,8.169,9.97,9.799,8.076,5.549,11.232,6.1,1.609,11.131,10.015,6.966,9.004,4.957,9.69,9.531,11.511,11.173,5.228,6.78,14.262,7.024,6.795,12.023,9.314,10.713,10.024,11.806,6.124,9.693,10.21,8.281,2.413,7.722,8.019,8.809,6.859,9.089,1.788,9.404,11.231,11.245,11.513,5.804,3.307,5.528,10.727,11.047,7.598,0.535,2.576,9.325,11.512,9.258,9.63,8.949,1.123,1.171,6.472
n01440764_10543.JPEG,4.725,0.717,0.767,0.549,8.998,5.417,6.472,0.567,0.175,1.187,7.86,0.476,7.829,0.896,0.112,0.689,0.65,6.313,0.537,3.063,0.458,0.587,3.227,1.266,7.581,0.983,0.293,6.935,0.231,0.072,0.773,1.326,0.614,0.202,2.392,4.034,0.501,0.831,0.757,1.455,0.294,5.908,0.394,0.325,0.589,0.412,8.155,0.379,6.139,6.859,6.27,0.474,3.397,0.405,0.184,5.152,4.134,1.841,0.431,0.172,0.063,0.578,0.803,0.222,0.276,0.957,0.297,0.708,5.829,7.748,0.131,7.275,5.225,0.426,4.263,3.743,5.12,0.364,0.228,5.77
n01440764_10548.JPEG,7.605,4.133,3.286,1.587,5.596,10.538,7.98,4.892,1.134,2.156,8.055,4.942,10.932,5.452,0.215,1.226,7.523,7.674,3.903,4.873,1.534,0.981,7.385,7.303,8.785,5.087,0.663,9.631,0.508,2.339,4.28,5.729,1.134,2.597,5.005,7.689,1.975,1.71,4.328,8.395,1.309,7.689,0.79,1.17,5.458,3.602,5.265,3.677,9.713,8.558,9.296,1.429,5.729,0.828,1.261,8.061,5.644,6.367,4.36,1.996,0.377,3.735,4.31,4.017,0.338,0.206,1.032,2.836,8.738,9.671,2.819,7.333,5.4,5.553,4.208,3.885,8.011,1.671,0.756,7.544
n01440764_10550.JPEG,4.935,0.551,0.638,1.169,9.807,9,3.727,1.162,0.33,0.881,9.399,2.209,10.595,0.683,0.231,0.495,4.321,9.743,1.031,4.365,1.079,0.319,6.448,3.919,8.811,2.43,0.38,9.542,0.096,0.209,0.872,2.036,0.519,0.473,3.773,5.828,0.65,0.391,1.021,3.654,0.639,8.696,0.326,1.085,1.847,0.912,8.906,0.314,8.526,8.931,7.885,1.823,2.812,0.45,0.346,7.506,4.996,3.181,1.485,0.237,0.142,0.944,1.204,0.731,2.31,4.469,0.47,0.831,8.165,9.608,0.282,10.236,4.577,0.953,4.079,0.625,8.109,2.812,0.439,7.91
n01440764_10555.JPEG,5.556,6.668,1.045,0.26,6.311,7.984,0.974,2.713,2.861,1.161,0.828,2.528,9.523,1.259,0.277,0.278,0.486,3.07,5.315,5.037,0.487,0.327,4.689,1.12,4.423,0.41,0.766,9.774,1.981,0.302,7.16,1.153,2.771,2.399,3.963,3.232,4.272,0.475,6.794,1.144,3.629,7.527,2.623,1.065,6.973,5.084,5.308,3.778,4.637,5.761,7.575,0.481,2.401,0.898,3.25,5.605,3.296,4.443,3.749,0.493,2.047,7.295,5.888,4.113,0.57,0.67,0.216,6.801,7.221,1.1,0.548,7.314,0.723,2.13,0.39,1.225,4.562,0.974,0.693,2.107
n01440764_10569.JPEG,3.444,6.733,0.847,1.379,5.335,6.107,4.823,9.073,1.341,6.564,10.3,5.291,9.677,11.512,0.839,3.025,7.203,7.607,7.741,4.255,2.336,1.805,7.289,5.121,8.761,4.768,1.726,7.438,1.103,1.189,6.579,2.154,5.925,2.019,7.484,5.869,8.047,2.437,6.422,9.101,3.876,6.397,3.667,0.831,5.59,5.128,11.3,7.597,9.344,7.673,8.993,1.098,3.249,0.227,2.178,6.442,4.056,6.42,6.694,1.183,5.503,5.383,6.101,4.31,3.579,0.431,2.92,4.699,9.334,9.621,1.511,11.5,5.527,6.644,2.377,0.766,8.172,1.908,3.58,7.592
n01440764_10587.JPEG,5.774,2.368,0.793,1.782,9.409,9.85,8.322,5.583,1.241,0.828,9.158,4.661,10.313,5.282,0.139,2.768,3.118,3.162,2.784,3.905,0.706,3.824,4.986,2.351,9.761,1.542,0.96,9.706,0.607,0.684,2.976,2.051,1.539,1.962,2.66,4.906,3.371,2.588,2.52,3.953,2.012,5.362,1.233,1.593,3.366,2.811,8.618,2.288,5.676,7.556,9.065,3.213,4.148,1.9,1.651,6.668,5.647,2.225,3.036,0.263,0.115,3.721,3.474,3.01,1.925,0.178,1.026,1.852,8.87,9.015,0.474,8.147,4.011,3.828,5.813,3.708,8.482,1.719,2.604,5.678
n01440764_10592.JPEG,5.191,5.405,0.846,1.84,6.327,7.719,4.326,10.546,2.316,1.536,6.005,11.512,10.116,7.122,0.774,2.227,6.353,6.075,7.777,4.212,0.797,1.597,2.895,3.166,8.071,6.767,0.521,4.703,0.709,0.897,7.024,3.792,0.348,2.628,2.581,4.578,5.682,6.07,9.649,3.094,3.656,4.433,4.195,0.693,6.935,6.222,9.549,5.8,8.104,7.999,6.166,1.655,4.18,0.281,1.227,8.953,4.059,3.793,5.947,0.608,4.628,9.218,4.222,11.511,2.533,3.727,1.335,5.448,6.458,3.134,2.164,6.288,0.572,11.511,0.566,5.738,9.602,0.409,2.281,5.451
n01440764_10604.JPEG,5.341,2.809,0.754,0.656,6.101,9.712,7.956,1.834,1.04,0.3,11.094,2.265,10.47,7.991,0.257,0.377,3.085,7.641,3.048,3.772,0.136,0.991,6.734,0.467,9.619,2.688,0.741,8.577,0.364,0.419,3.036,2.981,2.349,1.305,2.053,4.705,2.309,1.719,2.477,1.79,0.9,8.845,1.561,0.309,2.965,1.623,9.475,1.714,9.217,8.284,7.266,0.497,2.341,0.408,1.033,6.46,5.796,2.525,1.67,1.328,0.28,2.505,2.134,2.241,0.955,0.238,0.17,3.382,7.675,10.132,0.397,9.401,3.201,2.695,1.351,4.706,7.025,0.698,1.744,4.507
n01440764_10619.JPEG,8.503,0.989,1.32,0.501,9.184,9.702,7.26,0.846,0.215,0.347,9.224,2.094,11.186,1.675,0.204,0.353,2.761,8.106,0.764,0.782,0.176,0.311,7.264,0.21,8.712,0.584,0.412,9.248,0.2,0.027,0.473,2.884,0.509,0.374,0.697,4.545,1.102,0.25,0.94,0.676,0.592,4.973,0.543,0.397,0.692,0.573,9.126,0.546,6.472,7.633,7.826,0.325,4.833,1.501,0.938,7.597,5.819,0.18,0.746,0.45,0.138,0.703,1.202,1.34,0.185,0.261,0.177,0.476,8.111,8.946,0.4,6.741,1.812,1.764,10.337,2.069,8.061,0.391,0.232,6.047
n01440764_1063.JPEG,2.74,0.315,0.609,0.135,7.16,7.557,1.9,0.169,0.208,0.656,5.739,0.338,9.147,0.251,0.333,0.186,0.41,7.865,0.263,0.118,0.203,0.214,2.973,0.15,6.32,0.213,0.202,5.239,0.045,0.295,0.21,0.211,0.064,0.169,0.117,0.855,0.192,0.031,0.349,0.154,0.173,4.357,0.175,0.297,0.298,0.309,4.866,0.202,4.13,6.368,5.056,0.294,2.027,0.603,0.079,4.151,3.045,0.22,0.181,0.438,0.056,0.203,0.421,0.098,0.088,0.243,0.499,0.225,5.137,5.157,0.194,5.018,2.714,0.338,2.564,0.438,5.036,0.215,0.132,5.117
n01440764_10649.JPEG,2.654,5.353,0.22,1.407,9.182,5.251,4.398,4.066,5.271,0.564,8.857,3.642,10.443,1.785,1.645,0.946,6.144,6.784,8.19,7.631,1.664,4.282,7.864,3.488,10.028,5.081,0.857,8.789,4.879,0.887,3.24,6.777,1.968,1.229,7.593,6.52,9.105,2.868,7.657,2.787,1.411,7.663,5.698,0.419,10.078,4.321,7.636,6.9,8.896,1.397,3.817,1.326,4.152,2.487,4.717,3.42,1.068,5.583,7.091,2.798,6.73,2.653,8.598,5.033,0.578,0.335,1.076,6.176,7.417,1.278,6.101,9.032,4.662,4.197,0.67,0.281,5.37,0.939,1.796,5.321
n01440764_10667.JPEG,7.862,4.538,5.309,6.754,10.777,10.758,9.533,10.261,1.363,0.804,11.35,10.263,10.421,10.178,0.802,7.915,5.371,7.873,4.994,4.887,2.357,8.699,9.948,1.078,11.464,4.633,5.304,10.562,2.908,0.511,5.149,4.898,3.658,3.447,4.737,6.167,4.419,7.418,5.517,3.028,3.791,9.926,2.356,5.139,6.374,4.344,10.612,4.288,10.918,8.666,9.238,7.448,10.06,0.829,3.95,8.453,8.421,5.734,5.039,5.845,3.842,5.436,5.149,6.471,6.92,1.146,4.897,4.561,9.621,11.272,0.308,9.849,11.512,6.734,10.534,6.83,8.827,8.67,0.377,6.716
n01440764_10698.JPEG,0.746,1.46,0.697,0.658,2.704,4.004,1.259,1.119,0.166,1.786,1.355,0.506,3.875,3.263,0.149,0.178,0.192,6.541,1.527,3.15,0.383,0.327,1.697,0.536,3.283,0.79,0.432,4.333,0.092,0.371,1.85,0.402,0.124,0.129,1.114,2.729,0.826,0.633,0.932,1.593,0.531,3.699,0.301,0.819,0.852,0.5,5.483,1.139,4.054,2.244,3.347,0.701,0.38,0.576,0.248,1.679,0.913,1.077,1.025,2.666,0.339,1.132,1.674,0.715,0.533,0.832,0.294,1.017,2.886,6.685,0.286,1.965,0.786,0.649,3.005,0.919,3.192,0.448,2.884,1.454
n01440764_107.JPEG,3.544,11.513,1.027,1.567,11.325,0.053,0.41,0.869,11.513,2.412,0.139,11.513,10.233,11.513,1.85,1.396,11.508,9.718,8.559,9.52,3.765,3.415,3.333,8.367,0.383,3.825,1.118,3.208,2.952,1.28,11.513,11.512,6.343,8.055,11.511,11.511,11.513,2.376,11.513,11.513,12.508,6.932,14.567,1.068,7.619,1.133,2.89,11.513,0.358,2.342,0.414,1.242,0.485,1.528,1.105,0.305,2.715,11.151,7.351,6.464,4.882,11.511,11.513,11.512,0.202,5.678,2.554,6.817,4.135,0.286,5.594,0.266,1.938,6.171,9.534,0.497,1.285,4.1,4.716,7.737
n01440764_10716.JPEG,5.956,3.605,1.312,1.371,2.676,4.28,6.226,3.33,1.898,1.363,7.231,5.045,6.43,11.512,0.713,2.055,3.113,7.307,3.738,4.865,0.348,3.442,3.666,2.512,8.865,3.82,2.219,6.698,0.95,0.271,3.244,2.277,2.151,1.197,2.834,3.793,2.467,5.124,3.721,4.938,1.748,6.513,2.445,3.51,4.144,2.591,8.21,1.869,5.282,7.55,6.419,0.98,2.326,0.636,1.561,6.696,3.108,3.609,3.199,1.095,0.755,2.878,3.198,3.075,1.273,0.321,1.477,2.801,5.854,8.72,0.166,5.979,1.134,3.744,7.659,3.692,6.485,1.603,0.725,5.298
n01440764_10726.JPEG,8.892,8.712,7.524,11.512,8.707,11.061,9.913,10.106,3.96,0.667,11.41,11.512,11.018,11.513,4.203,7.848,6.575,9.105,7.156,2.186,1.198,9.107,9.371,6.526,11.748,5.28,5.669,11.205,3.88,0.871,8.408,6.293,4.065,5.459,2.721,7.082,6.114,9.996,7.536,5.398,5.768,12.099,4.485,6.649,7.887,7.256,10.406,5.265,11.212,9.136,9.47,8.808,6.401,1.032,4.17,9.037,7.088,7.508,6.341,3.471,6.747,9.184,8.667,11.511,7.713,2.571,1.299,8.12,9.872,11.393,0.572,5.86,3.933,8.007,10.806,8.23,8.855,7.179,1.202,6.571
n01440764_10733.JPEG,7.551,3.666,0.372,4.44,3.1,9.505,10.214,4.903,1.137,0.285,9.728,4.912,10.55,3.696,0.212,1.76,7.632,6.985,4.161,5.505,0.459,0.407,9.487,5.755,9.675,3.341,1.069,10.04,0.452,0.32,4.692,6.465,1.486,1.567,4.559,6.417,3.763,4.705,4.428,5.455,1.838,8.192,0.845,1.345,4.44,3.439,10.971,2.096,10.273,9.215,10.045,2.675,6.115,1.501,0.704,9.025,7.392,5.684,3.104,1.835,2.948,4.282,4.669,5.11,2.458,0.235,1.457,3.583,9.852,9.339,0.593,7.193,4.448,6.376,0.449,5.646,10.146,0.486,0.903,4.622
n01440764_10738.JPEG,5.083,3.009,2.19,0.458,8.721,2.199,4.399,2.916,0.99,0.436,0.351,2.315,6.906,1.208,0.96,0.511,4.224,5.82,4.109,2.514,4.395,0.473,4.82,5.145,2.721,2.157,0.483,5.729,0.79,2.358,3.204,4.886,1.061,1.027,3.785,2.883,4.101,0.57,3.513,3.554,2.275,4.209,2.305,0.23,5.747,2.776,1.529,4.65,1.089,1.54,1.755,0.394,3.219,6.569,0.696,2.796,2.3,2.918,2.972,0.985,1.213,1.53,5.357,4.426,0.827,2.25,1.584,0.946,4.094,0.937,2.426,2.925,1.245,5.479,1.085,3.717,1.724,1.789,3.392,3.492
n01440764_10740.JPEG,7.238,7.317,5.381,8.417,9.471,5.901,9.091,8.738,3.134,0.461,11.424,6.19,8.971,11.512,1.901,1.009,6.23,8.04,7.283,6.773,0.925,8.937,6.149,8.859,10.89,8.312,3.897,9.568,3.863,0.75,7.138,5.977,4.322,3.917,6.503,6.894,6.848,2.547,9.616,8.718,4.664,10.907,5.288,3.012,8.754,4.609,5.512,6.554,10.192,8.248,8.933,2.834,7.373,0.199,4.073,6.438,7.184,8.674,7.537,1.26,5.465,7.306,6.06,9.36,8.424,0.702,1.55,10.059,7.959,10.986,1.324,8.915,0.403,8.361,10.208,9.125,8.08,1.511,1.328,5.011
n01440764_10744.JPEG,0.794,5.367,0.395,0.129,4.157,6.715,6.025,1.015,0.266,0.385,4.721,0.753,1.973,0.717,0.5,0.159,7.808,2.453,1.495,8.041,0.773,0.465,0.993,8.193,1.416,2.859,0.264,6.887,0.143,0.37,3.573,3.556,0.106,0.2,7.558,7.72,3.179,0.931,6.097,7.653,0.161,6.034,0.087,0.343,0.757,0.547,2.523,4.152,7.762,5.445,7.157,0.441,0.679,1.69,0.261,0.828,1.017,0.441,0.152,0.803,1.027,0.963,5.22,1.52,0.337,0.244,0.423,1.487,10.038,4.039,1.05,1.395,0.867,0.633,1.47,0.441,8.071,0.634,0.282,2.3
n01440764_10756.JPEG,6.646,2.386,1.2,0.942,8.904,8.484,7.885,3.179,0.492,2.193,6.421,4.691,10.02,11.512,0.323,2.561,0.65,7.501,2.305,3.997,0.704,1.087,5.339,1.703,7.698,3.092,1.164,8.111,0.581,0.401,2.793,2.619,1.325,1.104,2.629,4.891,2.595,2.953,2.464,3.083,1.097,5.417,1.051,0.835,3.138,1.785,8.536,1.962,8.175,7.542,8.143,2.389,6.14,0.569,1.604,6.422,5.66,4.102,3.097,1.057,0.046,2.337,3.537,2.194,2.295,0.304,0.919,1.668,7.769,8.165,0.52,7.857,4.089,2.524,6.417,3.994,8.064,1.291,3.296,7.607
